vendorId, tpepPickupDatetime, tpepDropoffDatetime, passengerCount, tripDistance, ratecodeId, storeAndFwdFlag, puLocationId, doLocationId, paymentType, fareAmount, extra, mtaTax, tipAmount, tollsAmount, improvementSurcharge, totalAmount, congestionSurcharge, airportFee
2, 2024-01-01T00:24:35Z, 2024-01-01T00:33:04Z, 1, 1.63, 1, N, 48, 142, 2, 10.7, 1.0, 0.5, 0.0, 0.0, 1.0, 15.7, 2.5, 0.0
2, 2024-01-01T00:42:40Z, 2024-01-01T00:51:13Z, 2, 1.39, 1, N, 239, 263, 1, 10.7, 1.0, 0.5, 3.14, 0.0, 1.0, 18.84, 2.5, 0.0
1, 2024-01-01T00:10:40Z, 2024-01-01T00:22:59Z, 2, 3.0, 1, N, 79, 141, 1, 14.9, 3.5, 0.5, 4.0, 0.0, 1.0, 23.9, 2.5, 0.0
1, 2024-01-01T00:28:44Z, 2024-01-01T00:55:06Z, 2, 15.8, 1, N, 140, 16, 1, 59.0, 3.5, 0.5, 0.0, 6.94, 1.0, 70.94, 2.5, 0.0
2, 2024-01-01T00:14:22Z, 2024-01-01T00:21:53Z, 1, 1.17, 1, N, 170, 161, 4, -9.3, -1.0, -0.5, 0.0, 0.0, -1.0, -14.3, -2.5, 0.0
2, 2024-01-01T00:57:55Z, 2024-01-01T01:17:43Z, 1, 1.72, 1, N, 186, 79, 2, 17.7, 1.0, 0.5, 0.0, 0.0, 1.0, 22.7, 2.5, 0.0
1, 2024-01-01T00:03:00Z, 2024-01-01T00:09:36Z, 1, 1.8, 1, N, 140, 236, 1, 10.0, 3.5, 0.5, 3.75, 0.0, 1.0, 18.75, 2.5, 0.0
1, 2024-01-01T00:17:06Z, 2024-01-01T00:35:01Z, 1, 4.7, 1, N, 236, 79, 1, 23.3, 3.5, 0.5, 3.0, 0.0, 1.0, 31.3, 2.5, 0.0
1, 2024-01-01T00:36:38Z, 2024-01-01T00:44:56Z, 1, 1.4, 1, N, 79, 211, 1, 10.0, 3.5, 0.5, 2.0, 0.0, 1.0, 17.0, 2.5, 0.0
1, 2024-01-01T00:46:51Z, 2024-01-01T00:52:57Z, 1, 0.8, 1, N, 211, 148, 1, 7.9, 3.5, 0.5, 3.2, 0.0, 1.0, 16.1, 2.5, 0.0
1, 2024-01-01T00:54:08Z, 2024-01-01T01:26:31Z, 1, 4.7, 1, N, 148, 141, 1, 29.6, 3.5, 0.5, 6.9, 0.0, 1.0, 41.5, 2.5, 0.0
2, 2024-01-01T00:49:44Z, 2024-01-01T01:15:47Z, 2, 10.82, 1, N, 138, 181, 1, 45.7, 6.0, 0.5, 10.0, 0.0, 1.0, 64.95, 0.0, 1.75
1, 2024-01-01T00:30:40Z, 2024-01-01T00:58:40Z, 0, 3.0, 1, N, 246, 231, 2, 25.4, 3.5, 0.5, 0.0, 0.0, 1.0, 30.4, 2.5, 0.0
2, 2024-01-01T00:26:01Z, 2024-01-01T00:54:12Z, 1, 5.44, 1, N, 161, 261, 2, 31.0, 1.0, 0.5, 0.0, 0.0, 1.0, 36.0, 2.5, 0.0
2, 2024-01-01T00:28:08Z, 2024-01-01T00:29:16Z, 1, 0.04, 1, N, 113, 113, 2, 3.0, 1.0, 0.5, 0.0, 0.0, 1.0, 8.0, 2.5, 0.0
2, 2024-01-01T00:35:22Z, 2024-01-01T00:41:41Z, 2, 0.75, 1, N, 107, 137, 1, 7.9, 1.0, 0.5, 0.0, 0.0, 1.0, 12.9, 2.5, 0.0
1, 2024-01-01T00:25:00Z, 2024-01-01T00:34:03Z, 2, 1.2, 1, N, 158, 246, 1, 14.9, 3.5, 0.5, 3.95, 0.0, 1.0, 23.85, 2.5, 0.0
1, 2024-01-01T00:35:16Z, 2024-01-01T01:11:52Z, 2, 8.2, 1, N, 246, 190, 1, 59.0, 3.5, 0.5, 14.15, 6.94, 1.0, 85.09, 2.5, 0.0
1, 2024-01-01T00:43:27Z, 2024-01-01T00:47:11Z, 2, 0.4, 1, N, 68, 90, 1, 5.8, 3.5, 0.5, 1.25, 0.0, 1.0, 12.05, 2.5, 0.0
1, 2024-01-01T00:51:53Z, 2024-01-01T00:55:43Z, 1, 0.8, 1, N, 90, 68, 2, 6.5, 3.5, 0.5, 0.0, 0.0, 1.0, 11.5, 2.5, 0.0
1, 2024-01-01T00:50:09Z, 2024-01-01T01:03:57Z, 1, 5.0, 1, N, 132, 216, 2, 21.2, 2.75, 0.5, 0.0, 0.0, 1.0, 25.45, 0.0, 1.75
1, 2024-01-01T00:41:06Z, 2024-01-01T00:53:42Z, 1, 1.5, 1, N, 164, 79, 1, 12.8, 3.5, 0.5, 4.45, 0.0, 1.0, 22.25, 2.5, 0.0
2, 2024-01-01T00:52:09Z, 2024-01-01T00:52:28Z, 1, 0.0, 1, N, 237, 237, 2, 3.0, 1.0, 0.5, 0.0, 0.0, 1.0, 8.0, 2.5, 0.0
2, 2024-01-01T00:56:38Z, 2024-01-01T01:03:17Z, 1, 1.5, 1, N, 141, 263, 1, 9.3, 1.0, 0.5, 3.0, 0.0, 1.0, 17.3, 2.5, 0.0
2, 2024-01-01T00:32:34Z, 2024-01-01T00:49:33Z, 1, 2.57, 1, N, 161, 263, 1, 17.7, 1.0, 0.5, 10.0, 0.0, 1.0, 32.7, 2.5, 0.0
2, 2024-01-01T00:52:30Z, 2024-01-01T00:57:37Z, 1, 0.66, 1, N, 263, 236, 1, 6.5, 1.0, 0.5, 2.88, 0.0, 1.0, 14.38, 2.5, 0.0
1, 2024-01-01T00:36:30Z, 2024-01-01T01:13:53Z, 2, 1.7, 1, N, 246, 170, 1, 29.6, 3.5, 0.5, 6.9, 0.0, 1.0, 41.5, 2.5, 0.0
2, 2024-01-01T00:44:24Z, 2024-01-01T00:51:57Z, 1, 0.94, 1, N, 158, 113, 1, 8.6, 1.0, 0.5, 2.72, 0.0, 1.0, 16.32, 2.5, 0.0
1, 2024-01-01T00:14:29Z, 2024-01-01T00:14:29Z, 1, 0.0, 1, N, 236, 264, 2, 3.0, 3.5, 0.5, 0.0, 0.0, 1.0, 8.0, 2.5, 0.0
1, 2024-01-01T00:42:05Z, 2024-01-01T01:16:49Z, 1, 23.9, 5, N, 263, 265, 1, 120.0, 0.0, 0.0, 0.0, 6.94, 1.0, 127.94, 0.0, 0.0
2, 2024-01-01T00:12:35Z, 2024-01-01T00:19:21Z, 2, 1.08, 1, N, 148, 4, 1, 8.6, 1.0, 0.5, 2.72, 0.0, 1.0, 16.32, 2.5, 0.0
2, 2024-01-01T00:20:11Z, 2024-01-01T00:42:53Z, 1, 5.88, 1, N, 4, 238, 1, 28.9, 1.0, 0.5, 2.5, 0.0, 1.0, 36.4, 2.5, 0.0
2, 2024-01-01T00:44:01Z, 2024-01-01T00:54:31Z, 2, 2.22, 1, N, 238, 50, 1, 13.5, 1.0, 0.5, 0.0, 0.0, 1.0, 18.5, 2.5, 0.0
1, 2024-01-01T00:08:12Z, 2024-01-01T00:41:08Z, 1, 5.1, 1, N, 239, 114, 2, 28.9, 3.5, 0.5, 0.0, 0.0, 1.0, 33.9, 2.5, 0.0
2, 2024-01-01T00:36:25Z, 2024-01-01T00:47:26Z, 2, 2.09, 1, N, 233, 79, 1, 12.8, 1.0, 0.5, 3.56, 0.0, 1.0, 21.36, 2.5, 0.0
2, 2024-01-01T00:49:31Z, 2024-01-01T01:35:41Z, 2, 8.89, 1, N, 79, 41, 1, 47.8, 1.0, 0.5, 7.92, 0.0, 1.0, 60.72, 2.5, 0.0
1, 2024-01-01T00:15:34Z, 2024-01-01T00:28:51Z, 2, 2.1, 1, N, 162, 143, 1, 14.2, 3.5, 0.5, 3.8, 0.0, 1.0, 23.0, 2.5, 0.0
2, 2024-01-01T00:15:26Z, 2024-01-01T00:33:57Z, 1, 11.51, 1, N, 262, 171, 1, 44.3, 1.0, 0.5, 11.25, 6.94, 1.0, 67.49, 2.5, 0.0
2, 2024-01-01T00:18:36Z, 2024-01-01T00:40:49Z, 1, 1.79, 1, N, 239, 68, 2, 19.8, 1.0, 0.5, 0.0, 0.0, 1.0, 24.8, 2.5, 0.0
1, 2024-01-01T00:09:17Z, 2024-01-01T00:16:55Z, 2, 2.5, 1, N, 137, 140, 2, 12.1, 3.5, 0.5, 0.0, 0.0, 1.0, 17.1, 2.5, 0.0
1, 2024-01-01T00:21:40Z, 2024-01-01T00:27:05Z, 1, 1.6, 1, N, 140, 229, 1, 9.3, 3.5, 0.5, 3.55, 0.0, 1.0, 17.85, 2.5, 0.0
1, 2024-01-01T00:39:03Z, 2024-01-01T00:44:28Z, 4, 1.1, 1, N, 236, 238, 1, 7.9, 3.5, 0.5, 0.0, 0.0, 1.0, 12.9, 2.5, 0.0
1, 2024-01-01T00:45:51Z, 2024-01-01T00:49:43Z, 2, 0.7, 1, N, 238, 142, 1, 6.5, 3.5, 0.5, 2.3, 0.0, 1.0, 13.8, 2.5, 0.0
1, 2024-01-01T00:50:46Z, 2024-01-01T00:57:26Z, 2, 1.1, 1, N, 142, 239, 4, 8.6, 3.5, 0.5, 0.0, 0.0, 1.0, 13.6, 2.5, 0.0
2, 2024-01-01T00:09:49Z, 2024-01-01T00:22:00Z, 1, 2.96, 1, N, 229, 249, 1, 14.9, 1.0, 0.5, 3.98, 0.0, 1.0, 23.88, 2.5, 0.0
2, 2024-01-01T00:36:44Z, 2024-01-01T00:54:40Z, 1, 1.2, 1, N, 186, 48, 1, 16.3, 1.0, 0.5, 4.26, 0.0, 1.0, 25.56, 2.5, 0.0
2, 2024-01-01T00:58:11Z, 2024-01-01T01:24:47Z, 1, 2.42, 1, N, 68, 125, 1, 23.3, 1.0, 0.5, 0.0, 0.0, 1.0, 28.3, 2.5, 0.0
2, 2024-01-01T00:24:41Z, 2024-01-01T00:54:01Z, 1, 5.28, 1, N, 113, 238, 1, 31.0, 1.0, 0.5, 7.2, 0.0, 1.0, 43.2, 2.5, 0.0
2, 2024-01-01T00:55:58Z, 2024-01-01T01:03:54Z, 1, 1.47, 1, N, 238, 142, 1, 10.0, 1.0, 0.5, 2.0, 0.0, 1.0, 17.0, 2.5, 0.0
2, 2024-01-01T00:19:36Z, 2024-01-01T00:31:57Z, 3, 2.41, 1, N, 239, 236, 1, 14.2, 1.0, 0.5, 3.84, 0.0, 1.0, 23.04, 2.5, 0.0
2, 2024-01-01T00:45:44Z, 2024-01-01T00:51:25Z, 4, 1.04, 1, N, 142, 163, 2, 7.9, 1.0, 0.5, 0.0, 0.0, 1.0, 12.9, 2.5, 0.0
2, 2024-01-01T00:55:21Z, 2024-01-01T01:12:17Z, 4, 2.41, 1, N, 163, 140, 1, 17.7, 1.0, 0.5, 4.54, 0.0, 1.0, 27.24, 2.5, 0.0
2, 2024-01-01T00:05:45Z, 2024-01-01T00:17:29Z, 1, 1.06, 1, N, 246, 90, 2, 11.4, 1.0, 0.5, 0.0, 0.0, 1.0, 16.4, 2.5, 0.0
2, 2024-01-01T00:18:38Z, 2024-01-01T00:26:09Z, 1, 0.83, 1, N, 234, 170, 1, 8.6, 1.0, 0.5, 3.4, 0.0, 1.0, 17.0, 2.5, 0.0
2, 2024-01-01T00:38:58Z, 2024-01-01T00:53:37Z, 1, 1.94, 1, N, 114, 79, 1, 14.9, 1.0, 0.5, 3.98, 0.0, 1.0, 23.88, 2.5, 0.0
2, 2024-01-01T00:58:18Z, 2024-01-01T01:11:51Z, 1, 2.23, 1, N, 79, 229, 1, 14.2, 1.0, 0.5, 2.0, 0.0, 1.0, 21.2, 2.5, 0.0
2, 2024-01-01T00:14:43Z, 2024-01-01T00:20:30Z, 1, 0.78, 1, N, 142, 239, 1, 7.2, 1.0, 0.5, 3.05, 0.0, 1.0, 15.25, 2.5, 0.0
2, 2024-01-01T00:22:44Z, 2024-01-01T00:35:03Z, 1, 2.02, 1, N, 239, 262, 1, 14.2, 1.0, 0.5, 3.0, 0.0, 1.0, 22.2, 2.5, 0.0
2, 2024-01-01T00:50:08Z, 2024-01-01T01:00:50Z, 1, 0.57, 1, N, 163, 163, 2, 9.3, 1.0, 0.5, 0.0, 0.0, 1.0, 14.3, 2.5, 0.0
2, 2024-01-01T00:36:26Z, 2024-01-01T01:08:23Z, 1, 11.48, 1, N, 148, 244, 1, 47.8, 1.0, 0.5, 10.56, 0.0, 1.0, 63.36, 2.5, 0.0
2, 2024-01-01T00:13:52Z, 2024-01-01T00:29:41Z, 1, 8.89, 1, N, 138, 107, 1, 35.2, 6.0, 0.5, 10.43, 6.94, 1.0, 64.32, 2.5, 1.75
2, 2024-01-01T00:40:01Z, 2024-01-01T01:18:26Z, 2, 5.27, 1, N, 232, 246, 1, 38.0, 1.0, 0.5, 8.6, 0.0, 1.0, 51.6, 2.5, 0.0
1, 2024-01-01T00:24:31Z, 2024-01-01T00:41:04Z, 1, 6.6, 1, N, 142, 244, 2, 28.2, 3.5, 0.5, 0.0, 0.0, 1.0, 33.2, 2.5, 0.0
2, 2024-01-01T00:09:29Z, 2024-01-01T00:24:42Z, 1, 3.91, 1, N, 140, 202, 2, 19.1, 1.0, 0.5, 0.0, 0.0, 1.0, 24.1, 2.5, 0.0
2, 2024-01-01T00:34:30Z, 2024-01-01T00:43:24Z, 2, 1.24, 1, N, 249, 79, 1, 10.0, 1.0, 0.5, 3.75, 0.0, 1.0, 18.75, 2.5, 0.0
2, 2024-01-01T00:45:26Z, 2024-01-01T01:23:16Z, 2, 5.35, 1, N, 79, 48, 1, 34.5, 1.0, 0.5, 6.08, 0.0, 1.0, 45.58, 2.5, 0.0
1, 2024-01-01T00:14:47Z, 2024-01-01T00:40:55Z, 1, 3.0, 1, N, 43, 68, 2, 21.9, 3.5, 0.5, 0.0, 0.0, 1.0, 26.9, 2.5, 0.0
1, 2024-01-01T00:47:51Z, 2024-01-01T01:21:04Z, 1, 3.8, 1, N, 246, 145, 1, 27.5, 3.5, 0.5, 7.9, 6.94, 1.0, 47.34, 2.5, 0.0
2, 2024-01-01T00:32:03Z, 2024-01-01T00:54:57Z, 2, 1.69, 1, N, 161, 90, 1, 19.8, 1.0, 0.5, 1.0, 0.0, 1.0, 25.8, 2.5, 0.0
1, 2024-01-01T00:38:04Z, 2024-01-01T00:42:53Z, 2, 0.7, 1, N, 143, 142, 1, 6.5, 3.5, 0.5, 2.0, 0.0, 1.0, 13.5, 2.5, 0.0
1, 2024-01-01T00:48:30Z, 2024-01-01T01:03:44Z, 1, 0.8, 1, N, 48, 68, 2, 13.5, 3.5, 0.5, 0.0, 0.0, 1.0, 18.5, 2.5, 0.0
2, 2024-01-01T00:18:51Z, 2024-01-01T00:33:03Z, 1, 2.14, 1, N, 249, 232, 1, 14.9, 1.0, 0.5, 5.97, 0.0, 1.0, 25.87, 2.5, 0.0
2, 2024-01-01T00:39:51Z, 2024-01-01T00:48:56Z, 2, 1.79, 1, N, 148, 249, 1, 11.4, 1.0, 0.5, 4.92, 0.0, 1.0, 21.32, 2.5, 0.0
1, 2024-01-01T00:57:24Z, 2024-01-01T01:06:53Z, 2, 1.2, 1, N, 148, 107, 1, 10.7, 3.5, 0.5, 2.36, 0.0, 1.0, 18.06, 2.5, 0.0
2, 2024-01-01T00:44:37Z, 2024-01-01T00:56:29Z, 2, 1.01, 1, N, 68, 107, 1, 11.4, 1.0, 0.5, 4.1, 0.0, 1.0, 20.5, 2.5, 0.0
2, 2024-01-01T00:39:47Z, 2024-01-01T01:00:24Z, 1, 2.21, 1, N, 237, 137, 1, 18.4, 1.0, 0.5, 4.68, 0.0, 1.0, 28.08, 2.5, 0.0
2, 2024-01-01T00:13:55Z, 2024-01-01T00:27:27Z, 1, 2.12, 1, N, 234, 148, 1, 14.2, 1.0, 0.5, 3.84, 0.0, 1.0, 23.04, 2.5, 0.0
2, 2024-01-01T00:33:00Z, 2024-01-01T00:51:54Z, 1, 3.6, 1, N, 148, 141, 1, 19.8, 1.0, 0.5, 4.96, 0.0, 1.0, 29.76, 2.5, 0.0
2, 2024-01-01T00:29:21Z, 2024-01-01T00:34:32Z, 2, 0.67, 1, N, 237, 236, 1, 7.2, 1.0, 0.5, 2.44, 0.0, 1.0, 14.64, 2.5, 0.0
2, 2024-01-01T00:36:09Z, 2024-01-01T01:08:16Z, 1, 2.88, 1, N, 236, 137, 1, 27.5, 1.0, 0.5, 6.5, 0.0, 1.0, 39.0, 2.5, 0.0
2, 2024-01-01T00:46:16Z, 2024-01-01T01:20:10Z, 1, 20.85, 2, N, 132, 239, 1, 70.0, 0.0, 0.5, 0.0, 6.94, 1.0, 82.69, 2.5, 1.75
2, 2024-01-01T00:14:52Z, 2024-01-01T00:17:38Z, 5, 0.55, 1, N, 239, 143, 1, 5.1, 1.0, 0.5, 1.52, 0.0, 1.0, 11.62, 2.5, 0.0
2, 2024-01-01T00:22:06Z, 2024-01-01T00:51:28Z, 5, 3.1, 1, N, 143, 170, 1, 26.8, 1.0, 0.5, 6.36, 0.0, 1.0, 38.16, 2.5, 0.0
1, 2024-01-01T00:27:23Z, 2024-01-01T00:35:26Z, 4, 1.0, 1, N, 43, 161, 1, 9.3, 3.5, 0.5, 5.0, 0.0, 1.0, 19.3, 2.5, 0.0
1, 2024-01-01T00:45:38Z, 2024-01-01T01:01:57Z, 2, 1.8, 1, N, 161, 236, 1, 16.3, 3.5, 0.5, 4.26, 0.0, 1.0, 25.56, 2.5, 0.0
2, 2024-01-01T00:21:22Z, 2024-01-01T00:45:26Z, 1, 1.88, 1, N, 234, 162, 2, 20.5, 1.0, 0.5, 0.0, 0.0, 1.0, 25.5, 2.5, 0.0
2, 2024-01-01T00:52:30Z, 2024-01-01T01:10:29Z, 1, 1.84, 1, N, 162, 113, 1, 16.3, 1.0, 0.5, 5.33, 0.0, 1.0, 26.63, 2.5, 0.0
2, 2024-01-01T00:08:48Z, 2024-01-01T00:09:33Z, 1, 0.05, 1, N, 246, 68, 1, 3.0, 1.0, 0.5, 0.08, 0.0, 1.0, 8.08, 2.5, 0.0
2, 2024-01-01T00:33:59Z, 2024-01-01T00:39:53Z, 1, 0.71, 1, N, 48, 142, 1, 7.2, 1.0, 0.5, 3.66, 0.0, 1.0, 15.86, 2.5, 0.0
1, 2024-01-01T00:27:13Z, 2024-01-01T00:29:51Z, 2, 0.2, 1, N, 170, 233, 1, 4.4, 3.5, 0.5, 0.0, 0.0, 1.0, 9.4, 2.5, 0.0
1, 2024-01-01T00:50:29Z, 2024-01-01T01:42:04Z, 4, 2.3, 1, N, 43, 186, 2, 40.1, 3.5, 0.5, 0.0, 0.0, 1.0, 45.1, 2.5, 0.0
1, 2024-01-01T00:54:24Z, 2024-01-01T01:28:53Z, 1, 9.5, 1, N, 233, 181, 1, 44.3, 3.5, 0.5, 9.85, 0.0, 1.0, 59.15, 2.5, 0.0
2, 2024-01-01T00:27:02Z, 2024-01-01T01:03:56Z, 1, 5.91, 1, N, 262, 244, 1, 35.2, 1.0, 0.5, 8.04, 0.0, 1.0, 48.24, 2.5, 0.0
2, 2024-01-01T00:21:00Z, 2024-01-01T00:46:17Z, 1, 1.51, 1, N, 68, 50, 1, 21.2, 1.0, 0.5, 4.74, 0.0, 1.0, 28.44, 0.0, 0.0
2, 2024-01-01T00:50:40Z, 2024-01-01T01:13:44Z, 1, 1.11, 1, N, 50, 233, 2, 20.5, 1.0, 0.5, 0.0, 0.0, 1.0, 23.0, 0.0, 0.0
2, 2024-01-01T00:07:59Z, 2024-01-01T00:14:37Z, 1, 1.52, 1, N, 137, 141, 1, 9.3, 1.0, 0.5, 2.86, 0.0, 1.0, 17.16, 2.5, 0.0
2, 2024-01-01T00:30:53Z, 2024-01-01T00:40:38Z, 1, 3.04, 1, N, 170, 148, 1, 14.9, 1.0, 0.5, 3.98, 0.0, 1.0, 23.88, 2.5, 0.0
1, 2024-01-01T00:20:39Z, 2024-01-01T00:33:30Z, 2, 2.1, 1, N, 79, 170, 1, 12.8, 3.5, 0.5, 0.0, 0.0, 1.0, 17.8, 2.5, 0.0
2, 2024-01-01T00:19:39Z, 2024-01-01T00:41:38Z, 1, 1.55, 1, N, 68, 50, 2, 19.1, 1.0, 0.5, 0.0, 0.0, 1.0, 24.1, 2.5, 0.0
2, 2024-01-01T00:42:43Z, 2024-01-01T00:50:49Z, 1, 2.0, 1, N, 50, 238, 1, 10.7, 1.0, 0.5, 3.14, 0.0, 1.0, 18.84, 2.5, 0.0
2, 2024-01-01T00:54:16Z, 2024-01-01T01:27:40Z, 1, 13.74, 1, N, 239, 95, 1, 56.9, 1.0, 0.5, 13.77, 6.94, 1.0, 82.61, 2.5, 0.0
2, 2024-01-01T00:13:58Z, 2024-01-01T00:33:39Z, 1, 4.2, 1, N, 148, 237, 1, 21.9, 1.0, 0.5, 5.38, 0.0, 1.0, 32.28, 2.5, 0.0
2, 2024-01-01T00:35:53Z, 2024-01-01T00:47:59Z, 1, 1.14, 1, N, 237, 233, 1, 11.4, 1.0, 0.5, 3.28, 0.0, 1.0, 19.68, 2.5, 0.0
2, 2024-01-01T00:50:28Z, 2024-01-01T01:38:39Z, 1, 20.34, 1, N, 132, 26, 1, 80.0, 1.0, 0.5, 2.0, 0.0, 1.0, 86.25, 0.0, 1.75
2, 2024-01-01T00:18:24Z, 2024-01-01T00:30:39Z, 1, 2.16, 1, N, 249, 232, 4, -13.5, -1.0, -0.5, 0.0, 0.0, -1.0, -18.5, -2.5, 0.0
2, 2024-01-01T00:18:24Z, 2024-01-01T00:30:39Z, 1, 2.16, 1, N, 249, 232, 4, 13.5, 1.0, 0.5, 0.0, 0.0, 1.0, 18.5, 2.5, 0.0
2, 2024-01-01T00:39:59Z, 2024-01-01T00:54:14Z, 1, 2.88, 1, N, 148, 229, 1, 15.6, 1.0, 0.5, 5.15, 0.0, 1.0, 25.75, 2.5, 0.0
2, 2024-01-01T00:34:59Z, 2024-01-01T00:36:57Z, 2, 0.68, 1, N, 237, 236, 1, 5.1, 1.0, 0.5, 2.02, 0.0, 1.0, 12.12, 2.5, 0.0
2, 2024-01-01T00:47:21Z, 2024-01-01T00:51:58Z, 2, 1.13, 1, N, 238, 166, 1, 7.9, 1.0, 0.5, 2.58, 0.0, 1.0, 15.48, 2.5, 0.0
2, 2024-01-01T00:57:57Z, 2024-01-01T01:09:57Z, 2, 2.17, 1, N, 151, 42, 1, 14.2, 1.0, 0.5, 3.34, 0.0, 1.0, 20.04, 0.0, 0.0
2, 2024-01-01T00:06:53Z, 2024-01-01T00:20:39Z, 1, 2.41, 1, N, 68, 13, 2, 15.6, 1.0, 0.5, 0.0, 0.0, 1.0, 20.6, 2.5, 0.0
2, 2024-01-01T00:27:18Z, 2024-01-01T00:51:09Z, 1, 3.47, 1, N, 13, 246, 2, 24.7, 1.0, 0.5, 0.0, 0.0, 1.0, 29.7, 2.5, 0.0
2, 2024-01-01T00:36:55Z, 2024-01-01T00:44:56Z, 1, 1.23, 1, N, 90, 68, 1, 9.3, 1.0, 0.5, 2.86, 0.0, 1.0, 17.16, 2.5, 0.0
1, 2024-01-01T00:12:51Z, 2024-01-01T00:19:00Z, 1, 0.9, 1, N, 43, 162, 2, 7.2, 3.5, 0.5, 0.0, 0.0, 1.0, 12.2, 2.5, 0.0
1, 2024-01-01T00:22:21Z, 2024-01-01T00:27:28Z, 1, 0.9, 1, N, 229, 140, 1, 7.2, 3.5, 0.5, 2.4, 0.0, 1.0, 14.6, 2.5, 0.0
1, 2024-01-01T00:34:23Z, 2024-01-01T00:46:04Z, 1, 1.5, 1, N, 237, 162, 1, 12.1, 3.5, 0.5, 3.4, 0.0, 1.0, 20.5, 2.5, 0.0
1, 2024-01-01T00:58:50Z, 2024-01-01T01:01:10Z, 1, 0.0, 1, N, 162, 162, 1, 4.4, 3.5, 0.5, 2.0, 0.0, 1.0, 11.4, 2.5, 0.0
1, 2024-01-01T00:36:46Z, 2024-01-01T01:06:46Z, 1, 6.2, 1, N, 66, 146, 1, 32.4, 1.0, 0.5, 4.5, 0.0, 1.0, 39.4, 0.0, 0.0
2, 2024-01-01T00:29:22Z, 2024-01-01T00:54:36Z, 1, 7.28, 1, N, 24, 79, 1, 34.5, 1.0, 0.5, 11.85, 0.0, 1.0, 51.35, 2.5, 0.0
2, 2024-01-01T00:56:42Z, 2024-01-01T01:01:42Z, 1, 0.78, 1, N, 79, 114, 2, 7.2, 1.0, 0.5, 0.0, 0.0, 1.0, 12.2, 2.5, 0.0
2, 2024-01-01T00:13:19Z, 2024-01-01T00:19:47Z, 1, 0.67, 1, N, 237, 161, 1, 7.9, 1.0, 0.5, 3.87, 0.0, 1.0, 16.77, 2.5, 0.0
2, 2024-01-01T00:34:33Z, 2024-01-01T00:38:44Z, 1, 0.77, 1, N, 237, 237, 1, 6.5, 1.0, 0.5, 1.72, 0.0, 1.0, 13.22, 2.5, 0.0
2, 2024-01-01T00:45:10Z, 2024-01-01T01:13:34Z, 1, 5.96, 1, N, 236, 244, 1, 31.7, 1.0, 0.5, 9.18, 0.0, 1.0, 45.88, 2.5, 0.0
2, 2024-01-01T00:12:51Z, 2024-01-01T00:48:05Z, 1, 4.35, 1, N, 144, 143, 1, 32.4, 1.0, 0.5, 7.48, 0.0, 1.0, 44.88, 2.5, 0.0
2, 2024-01-01T00:49:42Z, 2024-01-01T00:51:33Z, 1, 0.44, 1, N, 142, 143, 1, 4.4, 1.0, 0.5, 1.88, 0.0, 1.0, 11.28, 2.5, 0.0
2, 2024-01-01T00:53:36Z, 2024-01-01T01:19:34Z, 1, 5.68, 1, N, 239, 7, 1, 28.9, 1.0, 0.5, 8.47, 0.0, 1.0, 42.37, 2.5, 0.0
1, 2024-01-01T00:20:45Z, 2024-01-01T00:27:52Z, 1, 1.0, 1, N, 263, 236, 1, 8.6, 3.5, 0.5, 2.7, 0.0, 1.0, 16.3, 2.5, 0.0
1, 2024-01-01T00:34:00Z, 2024-01-01T00:56:49Z, 2, 2.9, 1, N, 43, 264, 1, 21.2, 3.5, 0.5, 3.93, 0.0, 1.0, 30.13, 2.5, 0.0
2, 2024-01-01T00:41:05Z, 2024-01-01T01:01:52Z, 1, 3.58, 1, N, 79, 141, 1, 20.5, 1.0, 0.5, 3.3, 0.0, 1.0, 28.8, 2.5, 0.0
1, 2024-01-01T00:15:42Z, 2024-01-01T00:23:31Z, 2, 1.3, 1, N, 143, 238, 1, 10.0, 3.5, 0.5, 0.0, 0.0, 1.0, 15.0, 2.5, 0.0
2, 2024-01-01T00:10:57Z, 2024-01-01T00:20:51Z, 1, 2.77, 1, N, 142, 166, 1, 13.5, 1.0, 0.5, 5.55, 0.0, 1.0, 24.05, 2.5, 0.0
2, 2024-01-01T00:39:46Z, 2024-01-01T00:45:48Z, 2, 1.17, 1, N, 239, 236, 1, 8.6, 1.0, 0.5, 2.72, 0.0, 1.0, 16.32, 2.5, 0.0
2, 2024-01-01T00:05:17Z, 2024-01-01T00:12:13Z, 1, 1.12, 1, N, 79, 107, 1, 8.6, 1.0, 0.5, 2.72, 0.0, 1.0, 16.32, 2.5, 0.0
2, 2024-01-01T00:17:19Z, 2024-01-01T00:30:41Z, 1, 1.39, 1, N, 79, 90, 1, 12.8, 1.0, 0.5, 5.34, 0.0, 1.0, 23.14, 2.5, 0.0
2, 2024-01-01T00:36:06Z, 2024-01-01T00:49:38Z, 1, 1.31, 1, N, 90, 246, 1, 12.8, 1.0, 0.5, 3.56, 0.0, 1.0, 21.36, 2.5, 0.0
2, 2024-01-01T00:18:52Z, 2024-01-01T00:21:54Z, 1, 0.75, 1, N, 238, 239, 1, 5.8, 1.0, 0.5, 1.08, 0.0, 1.0, 11.88, 2.5, 0.0
2, 2024-01-01T00:26:47Z, 2024-01-01T00:31:02Z, 1, 1.02, 1, N, 239, 151, 1, 7.2, 1.0, 0.5, 2.0, 0.0, 1.0, 14.2, 2.5, 0.0
